X_CNT	Y_CNT	X_MIN	X_MAX	Y_MIN	Y_MAX	LEHTITUNNUS	ULJ10_ID
653000	7563000	650000	656000	7560000	7566000	V5341D	21226
659000	7563000	656000	662000	7560000	7566000	V5341F	21227
665000	7563000	662000	668000	7560000	7566000	V5341H	21228
671000	7563000	668000	674000	7560000	7566000	V5343B	21229
677000	7563000	674000	680000	7560000	7566000	V5343D	21230
683000	7563000	680000	686000	7560000	7566000	V5343F	21231
689000	7563000	686000	692000	7560000	7566000	V5343H	21232
695000	7563000	692000	698000	7560000	7566000	V6121B	21233
701000	7563000	698000	704000	7560000	7566000	V6121D	21234
707000	7563000	704000	710000	7560000	7566000	V6121F	21235
713000	7563000	710000	716000	7560000	7566000	V6121H	21236
719000	7563000	716000	722000	7560000	7566000	V6123B	21237
725000	7563000	722000	728000	7560000	7566000	V6123D	21238
731000	7563000	728000	734000	7560000	7566000	V6123F	21239
737000	7563000	734000	740000	7560000	7566000	V6123H	21240
743000	7563000	740000	746000	7560000	7566000	V6141B	21241
749000	7563000	746000	752000	7560000	7566000	V6141D	21242
755000	7563000	752000	758000	7560000	7566000	V6141F	21243
761000	7563000	758000	764000	7560000	7566000	V6141H	21244
767000	7563000	764000	770000	7560000	7566000	V6143B	21245
773000	7563000	770000	776000	7560000	7566000	V6143D	21246
779000	7563000	776000	782000	7560000	7566000	V6143F	21247
785000	7563000	782000	788000	7560000	7566000	V6143H	21248
23000	7557000	20000	26000	7554000	7560000	V2321A	20993
29000	7557000	26000	32000	7554000	7560000	V2321C	20994
35000	7557000	32000	38000	7554000	7560000	V2321E	20995
41000	7557000	38000	44000	7554000	7560000	V2321G	20996
47000	7557000	44000	50000	7554000	7560000	V2323A	20997
53000	7557000	50000	56000	7554000	7560000	V2323C	20998
59000	7557000	56000	62000	7554000	7560000	V2323E	20999
65000	7557000	62000	68000	7554000	7560000	V2323G	21000
71000	7557000	68000	74000	7554000	7560000	V2341A	21001
77000	7557000	74000	80000	7554000	7560000	V2341C	21002
83000	7557000	80000	86000	7554000	7560000	V2341E	21003
89000	7557000	86000	92000	7554000	7560000	V2341G	21004
95000	7557000	92000	98000	7554000	7560000	V2343A	21005
101000	7557000	98000	104000	7554000	7560000	V2343C	21006
107000	7557000	104000	110000	7554000	7560000	V2343E	21007
113000	7557000	110000	116000	7554000	7560000	V2343G	21008
119000	7557000	116000	122000	7554000	7560000	V3121A	21009
125000	7557000	122000	128000	7554000	7560000	V3121C	21010
131000	7557000	128000	134000	7554000	7560000	V3121E	21011
137000	7557000	134000	140000	7554000	7560000	V3121G	21012
143000	7557000	140000	146000	7554000	7560000	V3123A	21013
149000	7557000	146000	152000	7554000	7560000	V3123C	21014
155000	7557000	152000	158000	7554000	7560000	V3123E	21015
161000	7557000	158000	164000	7554000	7560000	V3123G	21016
167000	7557000	164000	170000	7554000	7560000	V3141A	21017
173000	7557000	170000	176000	7554000	7560000	V3141C	21018
179000	7557000	176000	182000	7554000	7560000	V3141E	21019
185000	7557000	182000	188000	7554000	7560000	V3141G	21020
191000	7557000	188000	194000	7554000	7560000	V3143A	21021
197000	7557000	194000	200000	7554000	7560000	V3143C	21022
203000	7557000	200000	206000	7554000	7560000	V3143E	21023
209000	7557000	206000	212000	7554000	7560000	V3143G	21024
215000	7557000	212000	218000	7554000	7560000	V3321A	21025
221000	7557000	218000	224000	7554000	7560000	V3321C	21026
227000	7557000	224000	230000	7554000	7560000	V3321E	21027
233000	7557000	230000	236000	7554000	7560000	V3321G	21028
239000	7557000	236000	242000	7554000	7560000	V3323A	21029
245000	7557000	242000	248000	7554000	7560000	V3323C	21030
251000	7557000	248000	254000	7554000	7560000	V3323E	21031
257000	7557000	254000	260000	7554000	7560000	V3323G	21032
263000	7557000	260000	266000	7554000	7560000	V3341A	21033
269000	7557000	266000	272000	7554000	7560000	V3341C	21034
275000	7557000	272000	278000	7554000	7560000	V3341E	21035
281000	7557000	278000	284000	7554000	7560000	V3341G	21036
287000	7557000	284000	290000	7554000	7560000	V3343A	21037
293000	7557000	290000	296000	7554000	7560000	V3343C	21038
299000	7557000	296000	302000	7554000	7560000	V3343E	21039
305000	7557000	302000	308000	7554000	7560000	V3343G	21040
311000	7557000	308000	314000	7554000	7560000	V4121A	21041
317000	7557000	314000	320000	7554000	7560000	V4121C	21042
323000	7557000	320000	326000	7554000	7560000	V4121E	21043
329000	7557000	326000	332000	7554000	7560000	V4121G	21044
335000	7557000	332000	338000	7554000	7560000	V4123A	21045
341000	7557000	338000	344000	7554000	7560000	V4123C	21046
347000	7557000	344000	350000	7554000	7560000	V4123E	21047
353000	7557000	350000	356000	7554000	7560000	V4123G	21048
359000	7557000	356000	362000	7554000	7560000	V4141A	21049
365000	7557000	362000	368000	7554000	7560000	V4141C	21050
371000	7557000	368000	374000	7554000	7560000	V4141E	21051
377000	7557000	374000	380000	7554000	7560000	V4141G	21052
383000	7557000	380000	386000	7554000	7560000	V4143A	21053
389000	7557000	386000	392000	7554000	7560000	V4143C	21054
395000	7557000	392000	398000	7554000	7560000	V4143E	21055
401000	7557000	398000	404000	7554000	7560000	V4143G	21056
407000	7557000	404000	410000	7554000	7560000	V4321A	21057
413000	7557000	410000	416000	7554000	7560000	V4321C	21058
419000	7557000	416000	422000	7554000	7560000	V4321E	21059
425000	7557000	422000	428000	7554000	7560000	V4321G	21060
431000	7557000	428000	434000	7554000	7560000	V4323A	21061
437000	7557000	434000	440000	7554000	7560000	V4323C	21062
443000	7557000	440000	446000	7554000	7560000	V4323E	21063
449000	7557000	446000	452000	7554000	7560000	V4323G	21064
455000	7557000	452000	458000	7554000	7560000	V4341A	21065
461000	7557000	458000	464000	7554000	7560000	V4341C	21066
467000	7557000	464000	470000	7554000	7560000	V4341E	21067
473000	7557000	470000	476000	7554000	7560000	V4341G	21068
479000	7557000	476000	482000	7554000	7560000	V4343A	21069
485000	7557000	482000	488000	7554000	7560000	V4343C	21070
491000	7557000	488000	494000	7554000	7560000	V4343E	21071
497000	7557000	494000	500000	7554000	7560000	V4343G	21072
503000	7557000	500000	506000	7554000	7560000	V5121A	21073
509000	7557000	506000	512000	7554000	7560000	V5121C	21074
515000	7557000	512000	518000	7554000	7560000	V5121E	21075
521000	7557000	518000	524000	7554000	7560000	V5121G	21076
527000	7557000	524000	530000	7554000	7560000	V5123A	21077
533000	7557000	530000	536000	7554000	7560000	V5123C	21078
539000	7557000	536000	542000	7554000	7560000	V5123E	21079
545000	7557000	542000	548000	7554000	7560000	V5123G	21080
551000	7557000	548000	554000	7554000	7560000	V5141A	21081
557000	7557000	554000	560000	7554000	7560000	V5141C	21082
563000	7557000	560000	566000	7554000	7560000	V5141E	21083
569000	7557000	566000	572000	7554000	7560000	V5141G	21084
575000	7557000	572000	578000	7554000	7560000	V5143A	21085
581000	7557000	578000	584000	7554000	7560000	V5143C	21086
587000	7557000	584000	590000	7554000	7560000	V5143E	21087
593000	7557000	590000	596000	7554000	7560000	V5143G	21088
599000	7557000	596000	602000	7554000	7560000	V5321A	21089
605000	7557000	602000	608000	7554000	7560000	V5321C	21090
611000	7557000	608000	614000	7554000	7560000	V5321E	21091
617000	7557000	614000	620000	7554000	7560000	V5321G	21092
623000	7557000	620000	626000	7554000	7560000	V5323A	21093
629000	7557000	626000	632000	7554000	7560000	V5323C	21094
635000	7557000	632000	638000	7554000	7560000	V5323E	21095
641000	7557000	638000	644000	7554000	7560000	V5323G	21096
647000	7557000	644000	650000	7554000	7560000	V5341A	21097
653000	7557000	650000	656000	7554000	7560000	V5341C	21098
659000	7557000	656000	662000	7554000	7560000	V5341E	21099
665000	7557000	662000	668000	7554000	7560000	V5341G	21100
671000	7557000	668000	674000	7554000	7560000	V5343A	21101
677000	7557000	674000	680000	7554000	7560000	V5343C	21102
683000	7557000	680000	686000	7554000	7560000	V5343E	21103
689000	7557000	686000	692000	7554000	7560000	V5343G	21104
695000	7557000	692000	698000	7554000	7560000	V6121A	21105
701000	7557000	698000	704000	7554000	7560000	V6121C	21106
707000	7557000	704000	710000	7554000	7560000	V6121E	21107
713000	7557000	710000	716000	7554000	7560000	V6121G	21108
719000	7557000	716000	722000	7554000	7560000	V6123A	21109
725000	7557000	722000	728000	7554000	7560000	V6123C	21110
731000	7557000	728000	734000	7554000	7560000	V6123E	21111
737000	7557000	734000	740000	7554000	7560000	V6123G	21112
743000	7557000	740000	746000	7554000	7560000	V6141A	21113
749000	7557000	746000	752000	7554000	7560000	V6141C	21114
755000	7557000	752000	758000	7554000	7560000	V6141E	21115
761000	7557000	758000	764000	7554000	7560000	V6141G	21116
767000	7557000	764000	770000	7554000	7560000	V6143A	21117
773000	7557000	770000	776000	7554000	7560000	V6143C	21118
779000	7557000	776000	782000	7554000	7560000	V6143E	21119
785000	7557000	782000	788000	7554000	7560000	V6143G	21120
23000	7551000	20000	26000	7548000	7554000	V2312B	20865
29000	7551000	26000	32000	7548000	7554000	V2312D	20866
35000	7551000	32000	38000	7548000	7554000	V2312F	20867
41000	7551000	38000	44000	7548000	7554000	V2312H	20868
47000	7551000	44000	50000	7548000	7554000	V2314B	20869
53000	7551000	50000	56000	7548000	7554000	V2314D	20870
59000	7551000	56000	62000	7548000	7554000	V2314F	20871
65000	7551000	62000	68000	7548000	7554000	V2314H	20872
71000	7551000	68000	74000	7548000	7554000	V2332B	20873
77000	7551000	74000	80000	7548000	7554000	V2332D	20874
83000	7551000	80000	86000	7548000	7554000	V2332F	20875
89000	7551000	86000	92000	7548000	7554000	V2332H	20876
95000	7551000	92000	98000	7548000	7554000	V2334B	20877
101000	7551000	98000	104000	7548000	7554000	V2334D	20878
107000	7551000	104000	110000	7548000	7554000	V2334F	20879
113000	7551000	110000	116000	7548000	7554000	V2334H	20880
119000	7551000	116000	122000	7548000	7554000	V3112B	20881
125000	7551000	122000	128000	7548000	7554000	V3112D	20882
131000	7551000	128000	134000	7548000	7554000	V3112F	20883
137000	7551000	134000	140000	7548000	7554000	V3112H	20884
143000	7551000	140000	146000	7548000	7554000	V3114B	20885
149000	7551000	146000	152000	7548000	7554000	V3114D	20886
155000	7551000	152000	158000	7548000	7554000	V3114F	20887
161000	7551000	158000	164000	7548000	7554000	V3114H	20888
167000	7551000	164000	170000	7548000	7554000	V3132B	20889
173000	7551000	170000	176000	7548000	7554000	V3132D	20890
179000	7551000	176000	182000	7548000	7554000	V3132F	20891
185000	7551000	182000	188000	7548000	7554000	V3132H	20892
191000	7551000	188000	194000	7548000	7554000	V3134B	20893
197000	7551000	194000	200000	7548000	7554000	V3134D	20894
203000	7551000	200000	206000	7548000	7554000	V3134F	20895
209000	7551000	206000	212000	7548000	7554000	V3134H	20896
215000	7551000	212000	218000	7548000	7554000	V3312B	20897
221000	7551000	218000	224000	7548000	7554000	V3312D	20898
227000	7551000	224000	230000	7548000	7554000	V3312F	20899
233000	7551000	230000	236000	7548000	7554000	V3312H	20900
239000	7551000	236000	242000	7548000	7554000	V3314B	20901
245000	7551000	242000	248000	7548000	7554000	V3314D	20902
251000	7551000	248000	254000	7548000	7554000	V3314F	20903
257000	7551000	254000	260000	7548000	7554000	V3314H	20904
263000	7551000	260000	266000	7548000	7554000	V3332B	20905
269000	7551000	266000	272000	7548000	7554000	V3332D	20906
275000	7551000	272000	278000	7548000	7554000	V3332F	20907
281000	7551000	278000	284000	7548000	7554000	V3332H	20908
287000	7551000	284000	290000	7548000	7554000	V3334B	20909
293000	7551000	290000	296000	7548000	7554000	V3334D	20910
299000	7551000	296000	302000	7548000	7554000	V3334F	20911
305000	7551000	302000	308000	7548000	7554000	V3334H	20912
311000	7551000	308000	314000	7548000	7554000	V4112B	20913
317000	7551000	314000	320000	7548000	7554000	V4112D	20914
323000	7551000	320000	326000	7548000	7554000	V4112F	20915
329000	7551000	326000	332000	7548000	7554000	V4112H	20916
335000	7551000	332000	338000	7548000	7554000	V4114B	20917
341000	7551000	338000	344000	7548000	7554000	V4114D	20918
347000	7551000	344000	350000	7548000	7554000	V4114F	20919
353000	7551000	350000	356000	7548000	7554000	V4114H	20920
359000	7551000	356000	362000	7548000	7554000	V4132B	20921
365000	7551000	362000	368000	7548000	7554000	V4132D	20922
371000	7551000	368000	374000	7548000	7554000	V4132F	20923
377000	7551000	374000	380000	7548000	7554000	V4132H	20924
383000	7551000	380000	386000	7548000	7554000	V4134B	20925
389000	7551000	386000	392000	7548000	7554000	V4134D	20926
395000	7551000	392000	398000	7548000	7554000	V4134F	20927
401000	7551000	398000	404000	7548000	7554000	V4134H	20928
407000	7551000	404000	410000	7548000	7554000	V4312B	20929
413000	7551000	410000	416000	7548000	7554000	V4312D	20930
419000	7551000	416000	422000	7548000	7554000	V4312F	20931
425000	7551000	422000	428000	7548000	7554000	V4312H	20932
431000	7551000	428000	434000	7548000	7554000	V4314B	20933
437000	7551000	434000	440000	7548000	7554000	V4314D	20934
443000	7551000	440000	446000	7548000	7554000	V4314F	20935
449000	7551000	446000	452000	7548000	7554000	V4314H	20936
455000	7551000	452000	458000	7548000	7554000	V4332B	20937
461000	7551000	458000	464000	7548000	7554000	V4332D	20938
467000	7551000	464000	470000	7548000	7554000	V4332F	20939
473000	7551000	470000	476000	7548000	7554000	V4332H	20940
479000	7551000	476000	482000	7548000	7554000	V4334B	20941
485000	7551000	482000	488000	7548000	7554000	V4334D	20942
491000	7551000	488000	494000	7548000	7554000	V4334F	20943
497000	7551000	494000	500000	7548000	7554000	V4334H	20944
503000	7551000	500000	506000	7548000	7554000	V5112B	20945
509000	7551000	506000	512000	7548000	7554000	V5112D	20946
515000	7551000	512000	518000	7548000	7554000	V5112F	20947
521000	7551000	518000	524000	7548000	7554000	V5112H	20948
527000	7551000	524000	530000	7548000	7554000	V5114B	20949
533000	7551000	530000	536000	7548000	7554000	V5114D	20950
539000	7551000	536000	542000	7548000	7554000	V5114F	20951
545000	7551000	542000	548000	7548000	7554000	V5114H	20952
551000	7551000	548000	554000	7548000	7554000	V5132B	20953
557000	7551000	554000	560000	7548000	7554000	V5132D	20954
563000	7551000	560000	566000	7548000	7554000	V5132F	20955
569000	7551000	566000	572000	7548000	7554000	V5132H	20956
575000	7551000	572000	578000	7548000	7554000	V5134B	20957
581000	7551000	578000	584000	7548000	7554000	V5134D	20958
587000	7551000	584000	590000	7548000	7554000	V5134F	20959
593000	7551000	590000	596000	7548000	7554000	V5134H	20960
599000	7551000	596000	602000	7548000	7554000	V5312B	20961
605000	7551000	602000	608000	7548000	7554000	V5312D	20962
611000	7551000	608000	614000	7548000	7554000	V5312F	20963
617000	7551000	614000	620000	7548000	7554000	V5312H	20964
623000	7551000	620000	626000	7548000	7554000	V5314B	20965
629000	7551000	626000	632000	7548000	7554000	V5314D	20966
635000	7551000	632000	638000	7548000	7554000	V5314F	20967
641000	7551000	638000	644000	7548000	7554000	V5314H	20968
647000	7551000	644000	650000	7548000	7554000	V5332B	20969
653000	7551000	650000	656000	7548000	7554000	V5332D	20970
659000	7551000	656000	662000	7548000	7554000	V5332F	20971
665000	7551000	662000	668000	7548000	7554000	V5332H	20972
671000	7551000	668000	674000	7548000	7554000	V5334B	20973
677000	7551000	674000	680000	7548000	7554000	V5334D	20974
683000	7551000	680000	686000	7548000	7554000	V5334F	20975
689000	7551000	686000	692000	7548000	7554000	V5334H	20976
695000	7551000	692000	698000	7548000	7554000	V6112B	20977
701000	7551000	698000	704000	7548000	7554000	V6112D	20978
707000	7551000	704000	710000	7548000	7554000	V6112F	20979
713000	7551000	710000	716000	7548000	7554000	V6112H	20980
719000	7551000	716000	722000	7548000	7554000	V6114B	20981
725000	7551000	722000	728000	7548000	7554000	V6114D	20982
731000	7551000	728000	734000	7548000	7554000	V6114F	20983
737000	7551000	734000	740000	7548000	7554000	V6114H	20984
743000	7551000	740000	746000	7548000	7554000	V6132B	20985
749000	7551000	746000	752000	7548000	7554000	V6132D	20986
755000	7551000	752000	758000	7548000	7554000	V6132F	20987
761000	7551000	758000	764000	7548000	7554000	V6132H	20988
767000	7551000	764000	770000	7548000	7554000	V6134B	20989
773000	7551000	770000	776000	7548000	7554000	V6134D	20990
779000	7551000	776000	782000	7548000	7554000	V6134F	20991
785000	7551000	782000	788000	7548000	7554000	V6134H	20992
23000	7545000	20000	26000	7542000	7548000	V2312A	20737
29000	7545000	26000	32000	7542000	7548000	V2312C	20738
35000	7545000	32000	38000	7542000	7548000	V2312E	20739
41000	7545000	38000	44000	7542000	7548000	V2312G	20740
47000	7545000	44000	50000	7542000	7548000	V2314A	20741
53000	7545000	50000	56000	7542000	7548000	V2314C	20742
59000	7545000	56000	62000	7542000	7548000	V2314E	20743
65000	7545000	62000	68000	7542000	7548000	V2314G	20744
71000	7545000	68000	74000	7542000	7548000	V2332A	20745
77000	7545000	74000	80000	7542000	7548000	V2332C	20746
83000	7545000	80000	86000	7542000	7548000	V2332E	20747
89000	7545000	86000	92000	7542000	7548000	V2332G	20748
95000	7545000	92000	98000	7542000	7548000	V2334A	20749
101000	7545000	98000	104000	7542000	7548000	V2334C	20750
107000	7545000	104000	110000	7542000	7548000	V2334E	20751
113000	7545000	110000	116000	7542000	7548000	V2334G	20752
119000	7545000	116000	122000	7542000	7548000	V3112A	20753
125000	7545000	122000	128000	7542000	7548000	V3112C	20754
131000	7545000	128000	134000	7542000	7548000	V3112E	20755
137000	7545000	134000	140000	7542000	7548000	V3112G	20756
143000	7545000	140000	146000	7542000	7548000	V3114A	20757
149000	7545000	146000	152000	7542000	7548000	V3114C	20758
